SNo,Rank,Allotted Quota,Allotted Institute,Course,Allotted Category,Candidate Category,Remarks
172,582896,MNG,"K M Shah Dental Collegel, SumanDeep
Vidyapeeth Vadodara",BDS,GN,OBC,Allotted
173,590048,MNG,"Yenepoya Dental College, Yenepoya",BDS,GN,OBC,Allotted
174,597407,MNG,"Yenepoya Dental College, Yenepoya",BDS,GN,OBC,Allotted
175,600246,MNG,"Dr. DY Patil Dental College and Hosp. Navi
Mumbai",BDS,GN,GNNO,Allotted
176,604042,MNG,"Sree Balaji Dental College and Hospital, Chennai",BDS,GN,OBC,Allotted
177,610754,MNG,"Yenepoya Dental College, Yenepoya",BDS,GN,GNNO,Allotted
178,616056,MNG,"JSS Dental College and Hospital, Jagadguru",BDS,GN,ST,Allotted
179,620056,MNG,"AB Shetty Memorial Inst. of Dental Sce.,
Mangaluru",BDS,GN,OBC,Allotted
180,624409,MNG,"Meenakshi Ammal Dental College and Host.,
Chennai1",BDS,GN,OBC,Allotted
181,627156,MNG,"SATHYABAMA UNIV. Dental College and Hospt.
Chennai",BDS,GN,GNNO,Allotted
182,628923,MNG,"Indira Gandhi Dental College and SBV,
Pondycherry",BDS,GN,GNNO,Allotted
183,630094,MNG,MANAV RACHNA DENTAL COLLEGE FARIDABAD,BDS,GN,SC,Allotted
184,631333,MNG,"Thaimoogambigai Dental College and Hsopt.
Chennai",BDS,GN,GNNO,Allotted
185,635367,MNG,"AB Shetty Memorial Inst. of Dental Sce.,
Mangaluru",BDS,GN,GNNO,Allotted
186,638224,MNG,"Sharad Pawar Dental College and Hospital,
Wardha",BDS,GN,OBC,Allotted
187,644188,MNG,"Dr. DY Patil Dental College and Hosp. Navi
Mumbai",BDS,GN,GNNO,Allotted
188,644557,MNG,"MM College of Dental Scie. and Res., Mullana",BDS,GN,GNNO,Allotted
189,647602,MNG,"Yenepoya Dental College, Yenepoya",BDS,GN,OBC,Allotted
190,663603,MNG,"Sree Balaji Dental College and Hospital, Chennai",BDS,GN,GNNO,Allotted
191,664737,MNG,"Dr. DY Patil Dental College and Hosp. Navi
Mumbai",BDS,GN,OBC,Allotted
192,664819,MNG,"AB Shetty Memorial Inst. of Dental Sce.,
Mangaluru",BDS,GN,GNNO,Allotted
193,665022,MNG,"BVDU Dental College and Hospital, Sangli",BDS,GN,GNNO,Allotted
194,667538,MNG,"Sree Balaji Dental College and Hospital, Chennai",BDS,GN,GNNO,Allotted
195,668396,MNG,"Yenepoya Dental College, Yenepoya",BDS,GN,OBC,Allotted
196,678958,AON,"DR.Z.A.D.C.,FAC.OF MEDICINE,ALIGARH",BDS,GN PwD,GN PwD,Allotted
197,683294,MNG,"Santosh Dental College and Hospital, Ghaziabad",BDS,GN,OBC,Allotted
198,686462,MNG,"Dr. DY Patil Dental College and Hosp. Navi
Mumbai",BDS,GN,GNNO,Allotted
199,690943,MNG,"AB Shetty Memorial Inst. of Dental Sce.,
Mangaluru",BDS,GN,OBC,Allotted
200,696249,MNG,"Dr. DY Patil Dental College and Hosp. Navi
Mumbai",BDS,GN,GNNO,Allotted
201,705488,MNG,"AB Shetty Memorial Inst. of Dental Sce.,
Mangaluru",BDS,GN,OBC,Allotted
202,705816,MNG,"AB Shetty Memorial Inst. of Dental Sce.,
Mangaluru",BDS,GN,OBC,Allotted
203,716050,BON,"IMS BHU Dental, Varanasi",BDS,GN PwD,GN PwD,Allotted
204,716384,MNG,"Thaimoogambigai Dental College and Hsopt.
Chennai",BDS,GN,OBC,Allotted
205,716476,MNG,"BVDU Dental College and Hospital, Sangli",BDS,GN,SC,Allotted
206,717537,MNG,"Dr. DY Patil Dental College and Hosp. Navi
Mumbai",BDS,GN,OBC,Allotted
207,723910,MNG,"Sri Siddhartha DentalCollege, Tumkur",BDS,GN,ST,Allotted
208,724614,MNG,"SATHYABAMA UNIV. Dental College and Hospt.
Chennai",BDS,GN,SC,Allotted
209,745190,JON,"Faculty of Dentistry, Jamia Millia Islamia, New
Delhi",BDS,GN PwD,OBC PwD,Allotted
210,749712,MNG,"SATHYABAMA UNIV. Dental College and Hospt.
Chennai",BDS,GN,OBC,Allotted
211,757840,MNG,"AB Shetty Memorial Inst. of Dental Sce.,
Mangaluru",BDS,GN,OBC,Allotted
212,758570,MNG,"Sree Balaji Dental College and Hospital, Chennai",BDS,GN,OBC,Allotted
213,758588,MNG,"Dr. DY Patil Dental College and Hosp. Navi
Mumbai",BDS,GN,SC,Allotted
214,764175,MNG,"AB Shetty Memorial Inst. of Dental Sce.,
Mangaluru",BDS,GN,OBC,Allotted
215,768517,MNG,"Indira Gandhi Dental College and SBV,
Pondycherry",BDS,GN,OBC,Allotted
216,768617,MNG,SRM Katt. Dental College and Hospt. Chennai,BDS,GN,OBC,Allotted
217,784866,MNG,"SATHYABAMA UNIV. Dental College and Hospt.
Chennai",BDS,GN,OBC,Allotted
218,822530,MNG,"Sree Balaji Dental College and Hospital, Chennai",BDS,GN,OBC,Allotted
219,822932,MNG,MANAV RACHNA DENTAL COLLEGE FARIDABAD,BDS,GN,OBC,Allotted
220,823691,MNG,"AB Shetty Memorial Inst. of Dental Sce.,
Mangaluru",BDS,GN,OBC,Allotted
221,831592,MNG,"SATHYABAMA UNIV. Dental College and Hospt.
Chennai",BDS,GN,OBC,Allotted
222,840396,MNG,"Sree Balaji Dental College and Hospital, Chennai",BDS,GN,OBC,Allotted
